timestamp,dataset_name,training_rmse,validation_rmse,test_rmse,nodes_count,execution_type
2025-10-05 11:54:19,bioavailability,tensor(45.1847),tensor(42.1268),48.69346237182617,120,slim pareto
2025-10-05 11:54:23,bioavailability,26.780689239501953,28.77614974975586,30.319982528686523,109,slim linear scaling
2025-10-05 11:54:50,bioavailability,28.639230728149414,35.41455078125,28.76851463317871,120,slim linear scaling pareto
2025-10-05 11:54:52,boston,tensor(8.5800),tensor(8.3530),9.268653869628906,123,slim
2025-10-05 11:55:17,boston,tensor(8.7469),tensor(8.4829),9.377935409545898,113,slim pareto
2025-10-05 11:55:21,boston,4.43260383605957,5.426239490509033,4.591203689575195,127,slim linear scaling
2025-10-05 11:55:47,boston,4.824364185333252,5.631626605987549,5.125064373016357,132,slim linear scaling pareto
2025-10-05 11:55:50,breast_cancer,tensor(0.3095),tensor(0.3356),0.3511495590209961,109,slim
2025-10-05 11:56:12,breast_cancer,tensor(0.3312),tensor(0.3924),0.39285901188850403,46,slim pareto
2025-10-05 11:56:15,breast_cancer,0.2290894240140915,0.24433539807796478,0.27244946360588074,120,slim linear scaling
2025-10-05 12:04:22,airfoil,tensor(61.3065),tensor(59.2642),59.189178466796875,148,slim
2025-10-05 12:04:51,airfoil,tensor(62.8669),tensor(61.1152),61.04734420776367,145,slim pareto
2025-10-05 12:04:54,airfoil,5.5358052253723145,5.345354080200195,5.41363525390625,146,slim linear scaling
2025-10-05 12:05:20,airfoil,5.556896209716797,5.37275505065918,5.432674407958984,94,slim linear scaling pareto
2025-10-05 12:05:24,bike_sharing,tensor(0.0901),tensor(0.0874),0.10739108920097351,117,slim
2025-10-05 12:05:52,bike_sharing,tensor(0.2150),tensor(0.2096),0.23198170959949493,86,slim pareto
2025-10-05 12:05:57,bike_sharing,0.022574661299586296,0.02686610445380211,0.09074966609477997,123,slim linear scaling
2025-10-05 12:06:22,bike_sharing,0.04292244464159012,0.04548726603388786,0.07210567593574524,78,slim linear scaling pareto
2025-10-05 12:06:25,bioavailability,tensor(44.0127),tensor(40.9335),47.489471435546875,120,slim
2025-10-05 12:06:52,bioavailability,tensor(45.1847),tensor(42.1268),48.69346237182617,120,slim pareto
2025-10-05 12:06:56,bioavailability,26.895183563232422,28.71235466003418,27.932497024536133,111,slim linear scaling
2025-10-05 12:07:22,bioavailability,28.648536682128906,35.09361267089844,28.287681579589844,120,slim linear scaling pareto
2025-10-05 12:07:25,boston,tensor(8.5800),tensor(8.3530),9.268653869628906,123,slim
2025-10-05 12:07:50,boston,tensor(8.7469),tensor(8.4829),9.377935409545898,113,slim pareto
2025-10-05 12:07:53,boston,4.60493278503418,5.476006031036377,4.673269271850586,132,slim linear scaling
2025-10-05 12:08:23,boston,4.867984294891357,5.829228401184082,5.167844295501709,119,slim linear scaling pareto
2025-10-05 12:08:27,breast_cancer,tensor(0.3095),tensor(0.3356),0.3511495590209961,109,slim
2025-10-05 12:08:55,breast_cancer,tensor(0.3312),tensor(0.3924),0.39285901188850403,46,slim pareto
2025-10-05 12:09:01,breast_cancer,0.2290894240140915,0.24433539807796478,0.27244946360588074,120,slim linear scaling
2025-10-05 12:09:30,breast_cancer,0.23911356925964355,0.2864086329936981,0.28757423162460327,81,slim linear scaling pareto
2025-10-05 12:09:33,concrete_slump,tensor(9.8152),tensor(9.7183),8.320432662963867,146,slim
2025-10-05 12:10:01,concrete_slump,tensor(9.9088),tensor(9.9164),8.590455055236816,128,slim pareto
2025-10-05 12:10:06,concrete_slump,6.907447814941406,38.1379508972168,40.10100173950195,127,slim linear scaling
2025-10-05 12:10:30,concrete_slump,7.19248628616333,8.11899185180664,6.1100335121154785,120,slim linear scaling pareto
2025-10-05 12:10:33,concrete_strength,tensor(22.1845),tensor(21.7330),22.551189422607422,128,slim
2025-10-05 12:11:02,concrete_strength,tensor(22.4213),tensor(21.9749),22.796117782592773,130,slim pareto
2025-10-05 12:11:06,concrete_strength,12.747132301330566,11.949108123779297,11.829705238342285,146,slim linear scaling
2025-10-05 12:11:32,concrete_strength,12.86015510559082,12.092375755310059,11.946880340576172,105,slim linear scaling pareto
2025-10-05 12:11:35,diabetes,tensor(146.8644),tensor(153.4900),143.8523712158203,147,slim
2025-10-05 12:12:02,diabetes,tensor(148.1170),tensor(154.7498),145.08853149414062,131,slim pareto
2025-10-05 12:12:06,diabetes,57.695945739746094,62.45741653442383,59.66862869262695,128,slim linear scaling
2025-10-05 12:12:32,diabetes,59.11652374267578,62.724910736083984,58.1844596862793,134,slim linear scaling pareto
2025-10-05 12:12:34,efficiency_cooling,tensor(8.1440),tensor(7.4671),7.105729579925537,136,slim
2025-10-05 12:13:01,efficiency_cooling,tensor(8.4140),tensor(7.6968),7.366678714752197,136,slim pareto
2025-10-05 12:13:06,efficiency_cooling,3.8413164615631104,3.832813024520874,3.449695348739624,130,slim linear scaling
2025-10-05 12:13:31,efficiency_cooling,3.3402488231658936,3.4793262481689453,3.3573741912841797,86,slim linear scaling pareto
2025-10-05 12:13:34,efficiency_heating,tensor(7.8315),tensor(6.9613),7.032989025115967,142,slim
2025-10-05 12:14:02,efficiency_heating,tensor(8.3412),tensor(7.3972),7.510143280029297,127,slim pareto
2025-10-05 12:14:06,efficiency_heating,3.2258107662200928,3.18097186088562,3.3685522079467773,128,slim linear scaling
2025-10-05 12:14:31,efficiency_heating,4.152243137359619,3.8692398071289062,3.7662997245788574,121,slim linear scaling pareto
2025-10-05 12:14:34,forest_fires,tensor(1.2955),tensor(1.5274),1.5095423460006714,120,slim
2025-10-05 12:14:55,forest_fires,tensor(1.3095),tensor(1.4955),1.47589910030365,94,slim pareto
2025-10-05 12:14:59,forest_fires,1.2666343450546265,1.572898268699646,1.5456655025482178,122,slim linear scaling
2025-10-05 12:15:22,forest_fires,1.2832237482070923,1.5648292303085327,1.5223093032836914,122,slim linear scaling pareto
2025-10-05 12:15:25,istanbul,tensor(0.0160),tensor(0.0155),0.017567161470651627,33,slim
2025-10-05 12:15:46,istanbul,tensor(0.0162),tensor(0.0163),0.017384380102157593,22,slim pareto
2025-10-05 12:15:50,istanbul,0.01319535169750452,0.015105175785720348,0.014617884531617165,154,slim linear scaling
2025-10-05 12:16:11,istanbul,0.013429743237793446,0.014338033273816109,0.01429972518235445,125,slim linear scaling pareto
2025-10-05 12:16:14,parkinson_updrs,tensor(10.7698),tensor(10.8054),10.841853141784668,136,slim
2025-10-05 12:16:37,parkinson_updrs,tensor(10.8282),tensor(10.8596),10.911955833435059,113,slim pareto
2025-10-05 12:16:42,parkinson_updrs,10.098963737487793,10.142423629760742,10.051878929138184,130,slim linear scaling
2025-10-05 12:17:06,parkinson_updrs,10.11938190460205,10.156403541564941,10.06798267364502,132,slim linear scaling pareto
2025-10-05 12:17:09,ppb,tensor(38.8266),tensor(41.5408),39.16484451293945,120,slim
2025-10-05 12:17:36,ppb,tensor(39.6760),tensor(42.3140),40.05228805541992,120,slim pareto
