timestamp,dataset_name,training_rmse,validation_rmse,test_rmse,nodes_count,execution_type
2025-09-21 13:24:20,resid_build_sale_price,tensor(95.2493),tensor(86.4413),81.27465057373047,128,slim oms pareto
2025-09-21 13:24:24,resid_build_sale_price,tensor(132.6306),tensor(103.2918),99.19560241699219,124,slim linear scaling
2025-09-21 13:24:30,resid_build_sale_price,tensor(91.2682),tensor(81.6527),70.91663360595703,117,slim linear scaling oms
2025-09-21 13:25:03,resid_build_sale_price,tensor(95.2493),tensor(86.6894),80.2829360961914,128,slim linear scaling oms pareto
2025-09-21 14:33:30,airfoil,tensor(61.7228),tensor(59.8017),59.707359313964844,149,slim
2025-09-21 14:33:35,airfoil,tensor(4.5664),tensor(4.6702),4.586551189422607,167,slim oms
2025-09-21 14:34:09,airfoil,tensor(6.0595),tensor(6.0260),5.9449782371521,187,slim oms pareto
2025-09-21 14:34:15,airfoil,tensor(61.7228),5.867025375366211,6.043084621429443,149,slim linear scaling
2025-09-21 14:34:21,airfoil,tensor(4.5664),4.6842241287231445,4.53493595123291,167,slim linear scaling oms
2025-09-21 14:34:57,airfoil,tensor(6.0595),5.997732639312744,5.8851542472839355,187,slim linear scaling oms pareto
2025-09-21 14:35:01,bike_sharing,tensor(0.1276),tensor(0.1320),0.13868218660354614,124,slim
2025-09-21 14:35:07,bike_sharing,tensor(0.0669),tensor(0.0639),0.15674901008605957,133,slim oms
2025-09-21 14:35:51,bike_sharing,tensor(0.0111),tensor(0.0096),0.011335721239447594,121,slim oms pareto
2025-09-21 14:36:00,bike_sharing,tensor(0.1276),0.13111424446105957,0.13859856128692627,124,slim linear scaling
2025-09-21 14:36:08,bike_sharing,tensor(0.0669),0.06501077115535736,0.15722769498825073,133,slim linear scaling oms
2025-09-21 14:36:52,bike_sharing,tensor(0.0111),0.00966871902346611,0.01126792561262846,121,slim linear scaling oms pareto
2025-09-21 14:36:57,bioavailability,tensor(44.1938),tensor(41.1070),47.65617752075195,124,slim
2025-09-21 14:37:04,bioavailability,tensor(26.0913),tensor(30.7426),28.76274299621582,124,slim oms
2025-09-21 14:37:43,bioavailability,tensor(27.6920),tensor(29.5193),27.45582389831543,124,slim oms pareto
2025-09-21 14:37:49,bioavailability,tensor(44.1938),29.329877853393555,29.425796508789062,124,slim linear scaling
2025-09-21 14:37:55,bioavailability,tensor(26.0913),32.19866943359375,29.800819396972656,124,slim linear scaling oms
2025-09-21 14:38:30,bioavailability,tensor(27.6920),29.18239402770996,27.368316650390625,124,slim linear scaling oms pareto
2025-09-21 14:38:34,boston,tensor(8.3874),tensor(8.1577),8.813081741333008,144,slim
2025-09-21 14:38:37,boston,tensor(4.9061),tensor(5.3066),5.132218360900879,152,slim oms
2025-09-21 14:39:10,boston,tensor(4.8257),tensor(5.0747),4.775976657867432,125,slim oms pareto
2025-09-21 14:39:15,boston,tensor(8.3874),8.19941520690918,8.848631858825684,144,slim linear scaling
2025-09-21 14:39:20,boston,tensor(4.9061),5.0701375007629395,4.834574222564697,152,slim linear scaling oms
2025-09-21 14:39:55,boston,tensor(4.8257),5.099773406982422,4.772663116455078,125,slim linear scaling oms pareto
2025-09-21 14:39:59,breast_cancer,tensor(0.2779),tensor(0.2971),0.33667847514152527,121,slim
2025-09-21 14:40:02,breast_cancer,tensor(0.2369),tensor(0.2883),0.29258647561073303,134,slim oms
2025-09-21 14:40:34,breast_cancer,tensor(0.2562),tensor(0.2946),0.3135073184967041,123,slim oms pareto
2025-09-21 14:40:40,breast_cancer,tensor(0.2779),0.297374963760376,0.33531874418258667,121,slim linear scaling
2025-09-21 14:40:45,breast_cancer,tensor(0.2369),0.2876434922218323,0.29293036460876465,134,slim linear scaling oms
2025-09-21 14:41:58,breast_cancer,tensor(0.2562),0.2943364083766937,0.313982218503952,123,slim linear scaling oms pareto
2025-09-21 14:42:05,concrete_slump,tensor(9.7712),tensor(9.8414),8.339773178100586,149,slim
2025-09-21 14:42:11,concrete_slump,tensor(6.3548),tensor(11.3681),5.732282638549805,171,slim oms
2025-09-21 14:42:44,concrete_slump,tensor(7.5265),tensor(9.0504),6.503210544586182,148,slim oms pareto
2025-09-21 14:42:51,concrete_slump,tensor(9.7712),9.635384559631348,7.1302900314331055,149,slim linear scaling
2025-09-21 14:42:57,concrete_slump,tensor(6.3548),11.645782470703125,5.819365501403809,171,slim linear scaling oms
2025-09-21 14:43:30,concrete_slump,tensor(7.5265),9.244034767150879,6.726302623748779,148,slim linear scaling oms pareto
2025-09-21 14:43:34,concrete_strength,tensor(23.7527),tensor(23.3527),24.117046356201172,121,slim
2025-09-21 14:43:38,concrete_strength,tensor(8.6030),tensor(8.3155),8.080490112304688,147,slim oms
2025-09-21 14:44:08,concrete_strength,tensor(12.5454),tensor(13.9527),11.313170433044434,135,slim oms pareto
2025-09-21 14:44:14,concrete_strength,tensor(23.7527),14.897156715393066,15.457860946655273,121,slim linear scaling
2025-09-21 14:44:19,concrete_strength,tensor(8.6030),8.229765892028809,8.049901962280273,147,slim linear scaling oms
2025-09-21 14:44:54,concrete_strength,tensor(12.5454),12.395777702331543,11.477031707763672,135,slim linear scaling oms pareto
2025-09-21 14:44:58,diabetes,tensor(148.3839),tensor(155.0595),145.37818908691406,144,slim
2025-09-21 14:45:02,diabetes,tensor(58.9132),tensor(61.0049),60.67805099487305,111,slim oms
2025-09-21 14:45:32,diabetes,tensor(61.6333),tensor(59.1892),58.89545440673828,125,slim oms pareto
2025-09-21 14:45:37,diabetes,tensor(148.3839),69.77666473388672,65.59141540527344,144,slim linear scaling
2025-09-21 14:45:42,diabetes,tensor(58.9132),60.179054260253906,60.315330505371094,111,slim linear scaling oms
2025-09-21 14:46:13,diabetes,tensor(61.6333),59.018157958984375,58.689456939697266,125,slim linear scaling oms pareto
2025-09-21 14:46:16,efficiency_cooling,tensor(8.9676),tensor(8.1018),7.829539775848389,122,slim
2025-09-21 14:46:19,efficiency_cooling,tensor(3.7809),tensor(4.0442),3.644909620285034,160,slim oms
2025-09-21 14:46:48,efficiency_cooling,tensor(3.6864),tensor(3.7227),3.5662899017333984,151,slim oms pareto
2025-09-21 14:46:52,efficiency_cooling,tensor(8.9676),7.399966239929199,7.03108024597168,122,slim linear scaling
2025-09-21 14:46:58,efficiency_cooling,tensor(3.7809),3.8889150619506836,3.50461745262146,160,slim linear scaling oms
2025-09-21 14:47:33,efficiency_cooling,tensor(3.6864),3.707465648651123,3.5431103706359863,151,slim linear scaling oms pareto
2025-09-21 14:47:37,efficiency_heating,tensor(8.0595),tensor(7.3056),7.328061103820801,170,slim
