dataset,individual,run,fitness,size
boston,best_fitness,2,6.759888648986816,45
boston,best_fitness,3,4.652843475341797,55
boston,best_fitness,4,5.17214822769165,51
boston,best_fitness,5,4.763011932373047,59
boston,best_fitness,6,5.3917670249938965,51
boston,best_fitness,7,6.30234956741333,71
boston,best_fitness,8,5.233055114746094,51
boston,best_fitness,9,4.696235179901123,55
boston,best_fitness,10,4.232907772064209,51
boston,best_fitness,11,5.534909725189209,49
boston,best_fitness,12,6.618083477020264,47
boston,best_fitness,13,4.72959041595459,51
boston,best_fitness,14,5.596230983734131,69
boston,best_fitness,15,5.640185356140137,53
boston,best_fitness,16,7.837052345275879,51
boston,best_fitness,17,4.539833068847656,49
boston,best_fitness,18,7.008873462677002,59
boston,best_fitness,19,6.079478740692139,67
boston,best_fitness,20,6.204180717468262,61
boston,best_fitness,21,3.8510899543762207,45
boston,best_fitness,22,3.773054838180542,61
boston,best_fitness,23,7.214138507843018,57
boston,best_fitness,24,3.226269483566284,81
boston,best_fitness,25,5.249162673950195,43
boston,best_fitness,26,5.604020118713379,73
boston,best_fitness,27,6.509293079376221,67
boston,best_fitness,28,5.105647087097168,53
boston,best_fitness,29,4.9467244148254395,61
boston,best_size,0,6.224725723266602,33
boston,best_size,1,4.155060768127441,45
boston,best_size,2,7.255496025085449,31
boston,best_size,3,5.9138031005859375,35
boston,best_size,4,6.136227607727051,33
boston,best_size,5,6.111121654510498,43
boston,best_size,6,6.740916728973389,33
boston,best_size,7,6.980911731719971,43
boston,best_size,8,5.5996809005737305,33
boston,best_size,9,5.827574253082275,35
boston,best_size,10,5.2509989738464355,27
boston,best_size,11,6.110140323638916,31
boston,best_size,12,9.548209190368652,33
boston,best_size,13,4.987907409667969,37
boston,best_size,14,6.39794397354126,39
boston,best_size,15,15.558303833007812,29
boston,best_size,16,8.662773132324219,33
boston,best_size,17,5.6009297370910645,33
boston,best_size,18,7.261821269989014,35
boston,best_size,19,6.235213756561279,35
boston,best_size,20,8.579852104187012,47
boston,best_size,21,24.84851837158203,33
